Estacion,Fecha,Indice,Temperaturas (°C) Máxima,Temperaturas (°C) Mínima,Temperaturas (°C) Promedio,Lluvia Diaria mm (litros/m²) Mes Actual,Lluvia Diaria mm (litros/m²) Acum. Actual,Lluvia Diaria mm (litros/m²) Promedio Histórico,Lluvia Diaria mm (litros/m²) Acum. Promedio Histórico,Viento Máximo Velocidad (Km/h),Viento Máximo Dirección (°),Viento Máximo Hora Local,Dirección del viento predominante,Ruta_Archivo
Albrook,2025-03-04,3323,32.4,23.4,27.9,0,0,NA,NA,22.2,300,17:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-05,3324,33.2,19.5,26.4,0,0,NA,NA,11.1,40,20:00:00,Variable,Albrook/2025_3.csv
Albrook,2025-03-06,3325,30.3,20,25.2,2,2,NA,NA,20.4,300,12:00:00,Noroeste,Albrook/2025_3.csv
Albrook,2025-03-07,3326,33,23.8,28.4,0,2,NA,NA,38.9,350,13:36:00,Noroeste,Albrook/2025_3.csv
Albrook,2025-03-08,3327,33.1,24.1,28.6,0,2,NA,NA,25.9,330,17:00:00,Norte,Albrook/2025_3.csv
Albrook,2025-03-09,3328,33.4,24.3,28.9,1.2,3.2,NA,NA,20.4,310,17:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-10,3329,32.2,22.2,27.2,0,3.2,NA,NA,13,60,15:00:00,Variable,Albrook/2025_3.csv
Albrook,2025-03-11,3330,33.6,24.3,29,0,3.2,NA,NA,24.1,350,17:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-12,3331,32.5,23.6,28.1,0,3.2,NA,NA,33.3,330,13:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-13,3332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-14,3333,31.7,23.9,27.8,6.6,9.8,NA,NA,40.7,330,15:37:00,Noroeste,Albrook/2025_3.csv
Albrook,2025-03-15,3334,32.4,22.9,27.7,0,9.8,NA,NA,18.5,310,17:00:00,Norte,Albrook/2025_3.csv
Albrook,2025-03-16,3335,32.9,23.6,28.3,0,9.8,NA,NA,18.5,320,18:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-17,3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-18,3337,32.4,24.3,28.4,0,9.8,NA,NA,35.2,350,11:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-19,3338,33.2,24,28.6,0,9.8,NA,NA,38.9,360,10:14:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-20,3339,31.8,23.3,27.6,0,9.8,NA,NA,32.7,360,16:00:00,Norte,Albrook/2025_3.csv
Albrook,2025-03-21,3340,29.5,25.6,27.6,0.2,10,NA,NA,29.6,340,03:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-22,3341,33,26.7,29.9,0,10,NA,NA,46.3,360,10:15:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-23,3342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-24,3343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-25,3344,33.5,26.2,29.9,20.6,30.6,NA,NA,31.4,310,20:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-26,3345,33.7,25.2,29.5,0,30.6,NA,NA,15,340,23:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-27,3346,32.6,24.6,28.6,0,30.6,NA,NA,26,350,19:00:00,Norte,Albrook/2025_3.csv
Albrook,2025-03-28,3347,NA,NA,NA,0,30.6,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-29,3348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_3.csv
Albrook,2025-03-30,3349,29.9,24.4,27.2,60,90.6,NA,NA,27.8,40,13:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-03-31,3350,31.9,23,27.5,0,90.6,NA,NA,22.2,120,15:00:00,Nor-Noroeste,Albrook/2025_3.csv
Albrook,2025-04-01,3351,32.8,24.3,28.6,0,0,NA,NA,31.8,300,13:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-02,3352,32.5,25.1,28.8,0,0,NA,NA,24,300,15:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-03,3353,31.5,25.7,28.6,0,0,NA,NA,24,310,17:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-04,3354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_4.csv
Albrook,2025-04-05,3355,31.2,24.8,28,15.6,15.6,NA,NA,18.5,300,13:21:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-06,3356,32.4,24.9,28.7,0,15.6,NA,NA,18.5,270,15:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-07,3357,32.4,23.9,28.2,0,15.6,NA,NA,29.6,310,18:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-08,3358,31.4,24.5,28,25.4,41,NA,NA,25.9,320,20:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-09,3359,32.8,25,28.9,0,41,NA,NA,22.2,330,17:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-10,3360,32.1,25.6,28.9,0,41,NA,NA,24,290,16:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-11,3361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_4.csv
Albrook,2025-04-12,3362,29.5,25.4,27.5,0.2,41.2,NA,NA,46.3,330,11:17:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-13,3363,30.9,25.6,28.3,0,41.2,NA,NA,20,300,14:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-14,3364,33.5,26.2,29.9,0,41.2,NA,NA,33,340,14:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-15,3365,34,27.2,30.6,0,41.2,NA,NA,25.9,320,16:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-16,3366,33.7,26.9,30.3,0,41.2,NA,NA,25.9,360,11:00:00,Norte,Albrook/2025_4.csv
Albrook,2025-04-17,3367,33.3,25.7,29.5,0,41.2,NA,NA,33,360,13:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-18,3368,33.7,26,29.9,0,41.2,NA,NA,42.5,350,13:14:00,Norte,Albrook/2025_4.csv
Albrook,2025-04-19,3369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_4.csv
Albrook,2025-04-20,3370,32.6,26.3,29.5,4.8,46,NA,NA,28,340,19:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-21,3371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_4.csv
Albrook,2025-04-22,3372,30,25.1,27.6,1.6,47.6,NA,NA,19,350,15:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-23,3373,31.6,25.1,28.4,2.8,50.4,NA,NA,31.4,340,12:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-24,3374,31.8,24,27.9,3.8,54.2,NA,NA,19,310,18:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-25,3375,32.8,24.5,28.7,0,54.2,NA,NA,31.4,340,16:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-26,3376,31.7,24.6,28.2,0.6,54.8,NA,NA,35.2,300,16:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-04-27,3377,30.5,25.2,27.9,0.6,55.4,NA,NA,29.6,330,14:30:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-28,3378,30.2,28.3,29.3,24.3,79.7,NA,NA,16.7,320,11:35:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-29,3379,29.4,25.1,27.3,15.6,95.3,NA,NA,18.5,320,07:00:00,Noroeste,Albrook/2025_4.csv
Albrook,2025-04-30,3380,29.7,25.2,27.5,0.2,95.5,NA,NA,33.3,300,12:00:00,Nor-Noroeste,Albrook/2025_4.csv
Albrook,2025-05-01,3381,31.3,24.6,28,1.2,1.2,NA,NA,16.6,300,11:00:00,Nor-Noroeste,Albrook/2025_5.csv
Albrook,2025-05-02,3382,30.6,24.6,27.6,1.4,2.6,NA,NA,11.1,110,13:30:00,Nor-Noroeste,Albrook/2025_5.csv
Albrook,2025-05-03,3383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_5.csv
Albrook,2025-05-04,3384,30.5,24.4,27.5,0,2.6,NA,NA,12.9,100,12:00:00,Norte,Albrook/2025_5.csv
Albrook,2025-05-05,3385,29.5,25.4,27.5,0.2,2.8,NA,NA,18.5,170,14:00:00,Sur,Albrook/2025_5.csv
Albrook,2025-05-06,3386,29.7,24.8,27.3,24.8,27.6,NA,NA,14.8,190,19:00:00,Sur,Albrook/2025_5.csv
Albrook,2025-05-07,3387,NA,NA,NA,0,27.6,NA,NA,NA,NA,NA,N/D,Albrook/2025_5.csv
Albrook,2025-05-08,3388,30.2,22.7,26.5,0,27.6,NA,NA,16.6,170,18:00:00,Sur,Albrook/2025_5.csv
Albrook,2025-05-09,3389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_5.csv
Albrook,2025-05-10,3390,32.8,25.6,29.2,35.8,63.4,NA,NA,44.4,60,13:10:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-11,3391,32.2,26.5,29.4,0,63.4,NA,NA,29.3,310,16:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-12,3392,33.1,26.1,29.6,2,65.4,NA,NA,24,320,11:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-13,3393,32.6,26.6,29.6,3.4,68.8,NA,NA,22.2,320,19:00:00,Nor-Noroeste,Albrook/2025_5.csv
Albrook,2025-05-14,3394,28.3,25.2,26.8,14,82.8,NA,NA,11.1,100,11:00:00,Variable,Albrook/2025_5.csv
Albrook,2025-05-15,3395,30.2,25,27.6,0.2,83,NA,NA,12.9,290,12:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-16,3396,29.9,24.1,27,65.6,148.6,NA,NA,20.4,180,12:36:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-17,3397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_5.csv
Albrook,2025-05-18,3398,31.7,25.3,28.5,55.8,204.4,NA,NA,25.9,160,14:00:00,Sur,Albrook/2025_5.csv
Albrook,2025-05-19,3399,30.5,23.7,27.1,2,206.4,NA,NA,18.5,310,20:00:00,Sur,Albrook/2025_5.csv
Albrook,2025-05-20,3400,32.3,25.4,28.9,0,206.4,NA,NA,9.3,280,17:00:00,Variable,Albrook/2025_5.csv
Albrook,2025-05-21,3401,30.3,25.6,28,0,206.4,NA,NA,14.8,320,18:00:00,Oeste,Albrook/2025_5.csv
Albrook,2025-05-22,3402,32.9,25.5,29.2,0,206.4,NA,NA,35.1,320,14:00:00,Oeste,Albrook/2025_5.csv
Albrook,2025-05-23,3403,32,26.1,29.1,0.6,207,NA,NA,24.1,320,14:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-24,3404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_5.csv
Albrook,2025-05-25,3405,30.5,26.1,28.3,4.8,211.8,NA,NA,20.4,320,19:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-26,3406,29.5,25.1,27.3,9.2,221,NA,NA,25.9,350,12:13:00,Oeste-Noroeste,Albrook/2025_5.csv
Albrook,2025-05-27,3407,31.3,26,28.7,4,225,NA,NA,9.3,160,15:00:00,Variable,Albrook/2025_5.csv
Albrook,2025-05-28,3408,31.4,26.3,28.9,0,225,NA,NA,22.2,330,12:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-05-29,3409,33.1,24.5,28.8,41,266,NA,NA,20.3,300,14:35:00,Oeste-Noroeste,Albrook/2025_5.csv
Albrook,2025-05-30,3410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_5.csv
Albrook,2025-05-31,3411,29.3,26.1,27.7,0.2,266.2,NA,NA,18.5,320,07:00:00,Noroeste,Albrook/2025_5.csv
Albrook,2025-06-01,3412,29.2,25.4,27.3,0.8,0.8,NA,NA,7.4,160,14:00:00,Sur-Sureste,Albrook/2025_6.csv
Albrook,2025-06-02,3413,31.3,24.4,27.9,0.8,1.6,NA,NA,18.5,170,12:00:00,Sur,Albrook/2025_6.csv
Albrook,2025-06-03,3414,30,25.9,28,0.2,1.8,NA,NA,25.9,160,12:00:00,Sur-Suroeste,Albrook/2025_6.csv
Albrook,2025-06-04,3415,30.1,24.1,27.1,0,1.8,NA,NA,12.9,170,14:00:00,Sur,Albrook/2025_6.csv
Albrook,2025-06-05,3416,27.7,24.9,26.3,13.6,15.4,NA,NA,11.1,180,17:00:00,Variable,Albrook/2025_6.csv
Albrook,2025-06-06,3417,30.6,24.8,27.7,1.4,16.8,NA,NA,16.6,320,12:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-07,3418,30.8,25.6,28.2,4.2,21,NA,NA,16.7,310,17:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-08,3419,32.2,25.8,29,5.2,26.2,NA,NA,20.4,340,16:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-09,3420,27.8,25.1,26.5,0.2,26.4,NA,NA,22.2,330,07:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-10,3421,27.4,26.1,26.8,3,29.4,NA,NA,31.4,310,17:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-11,3422,28.6,25.1,26.9,0.6,30,NA,NA,22.2,310,14:00:00,Nor-Noroeste,Albrook/2025_6.csv
Albrook,2025-06-12,3423,30.3,24.7,27.5,2,32,NA,NA,20.3,330,14:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-13,3424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_6.csv
Albrook,2025-06-14,3425,28.3,24,26.2,14.4,46.4,NA,NA,20.4,120,13:00:00,Sureste,Albrook/2025_6.csv
Albrook,2025-06-15,3426,30,25.8,27.9,3,49.4,NA,NA,18.5,90,11:00:00,Suroeste,Albrook/2025_6.csv
Albrook,2025-06-16,3427,30,25.7,27.9,25,74.4,NA,NA,16.7,170,19:00:00,Este-Sureste,Albrook/2025_6.csv
Albrook,2025-06-17,3428,30,25.7,27.9,25,99.4,NA,NA,16.7,170,19:00:00,Este-Sureste,Albrook/2025_6.csv
Albrook,2025-06-18,3429,31.5,25.6,28.6,0.8,100.2,NA,NA,22.2,310,18:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-19,3430,33.5,25.8,29.7,0,100.2,NA,NA,18.5,320,19:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-20,3431,33.1,26.3,29.7,0.8,101,NA,NA,22.2,330,10:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-21,3432,28.6,25.2,26.9,10.4,111.4,NA,NA,16.7,260,14:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-22,3433,28.9,24.2,26.6,21.4,132.8,NA,NA,20.4,340,14:00:00,Norte,Albrook/2025_6.csv
Albrook,2025-06-23,3434,29.4,23.8,26.6,62.4,195.2,NA,NA,12.9,340,20:00:00,Variable,Albrook/2025_6.csv
Albrook,2025-06-24,3435,29.5,24.6,27.1,11.6,206.8,NA,NA,14.8,150,19:00:00,Sur,Albrook/2025_6.csv
Albrook,2025-06-25,3436,29.5,25.2,27.4,2.4,209.2,NA,NA,16.6,170,15:00:00,Nor-Noroeste,Albrook/2025_6.csv
Albrook,2025-06-26,3437,31,24.3,27.7,0.8,210,NA,NA,22.2,160,15:00:00,Sur,Albrook/2025_6.csv
Albrook,2025-06-27,3438,NA,NA,NA,0,210,NA,NA,NA,NA,NA,N/D,Albrook/2025_6.csv
Albrook,2025-06-28,3439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Albrook/2025_6.csv
Albrook,2025-06-29,3440,29.2,24.7,27,0.6,210.6,NA,NA,22.2,300,16:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-06-30,3441,31.7,26.4,29.1,1.4,212,NA,NA,16.6,320,22:00:00,Noroeste,Albrook/2025_6.csv
Albrook,2025-07-01,3442,32.5,25.8,29.2,0,0,5.9,5.9,16.7,290,22:00:00,Oeste-Suroeste,Albrook/2025_7.csv
Albrook,2025-07-02,3443,28.9,25.5,27.2,6.4,6.4,1.4,7.3,25.9,300,17:00:00,Oeste-Noroeste,Albrook/2025_7.csv
Albrook,2025-07-03,3444,NA,NA,NA,NA,NA,6.5,13.8,NA,NA,NA,NA,Albrook/2025_7.csv
Albrook,2025-07-04,3445,NA,NA,NA,NA,NA,6.3,20.1,NA,NA,NA,NA,Albrook/2025_7.csv
Albrook,2025-07-05,3446,30.7,23.8,27.3,2.4,8.8,6.7,26.8,22.2,310,19:00:00,Variable,Albrook/2025_7.csv
Albrook,2025-07-06,3447,NA,NA,NA,0,8.8,3.8,30.6,NA,NA,NA,N/D,Albrook/2025_7.csv
Albrook,2025-07-07,3448,29.1,24.2,26.7,0.2,9,4.8,35.4,25.9,320,16:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-08,3449,32.2,25.4,28.8,1.2,10.2,7.4,42.8,27.7,360,11:00:00,Nor-Noroeste,Albrook/2025_7.csv
Albrook,2025-07-09,3450,NA,NA,NA,NA,NA,4.4,47.2,NA,NA,NA,NA,Albrook/2025_7.csv
Albrook,2025-07-10,3451,30.2,25.4,27.8,7.2,17.4,4.2,51.4,29.6,300,15:00:00,Nor-Noroeste,Albrook/2025_7.csv
Albrook,2025-07-11,3452,29.4,24.6,27,7.4,24.8,9.2,60.6,26,310,15:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-12,3453,30.6,25.4,28,2,26.8,9.7,70.3,22.2,320,19:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-13,3454,30.5,24.2,27.4,0.6,27.4,6.3,76.6,16.7,280,14:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-14,3455,32.5,24.3,28.4,7.4,34.8,2.5,79.1,18.5,340,13:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-15,3456,NA,NA,NA,NA,NA,8.9,88,NA,NA,NA,NA,Albrook/2025_7.csv
Albrook,2025-07-16,3457,32.6,26.2,29.4,1.4,36.2,6.3,94.3,31.5,340,17:00:00,Nor-Noroeste,Albrook/2025_7.csv
Albrook,2025-07-17,3458,32.9,26.6,29.8,0,36.2,6.3,100.6,22.2,340,19:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-18,3459,33.6,26.4,30,0,36.2,4.5,105.1,20.4,300,14:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-19,3460,32.5,25.9,29.2,10,46.2,5.7,110.8,22.2,280,14:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-20,3461,33.7,26.5,30.1,0,46.2,5.7,116.5,25.9,310,11:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-21,3462,32.4,26,29.2,0,46.2,4.5,121,29.6,320,13:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-22,3463,30.7,25.7,28.2,2.2,48.4,4.9,125.9,27.8,320,18:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-23,3464,29.9,26.6,28.3,3,51.4,5.7,131.6,24.1,320,17:00:00,Noroeste,Albrook/2025_7.csv
Albrook,2025-07-24,3465,29.7,25.2,27.5,7.5,58.9,5.3,136.9,25.9,320,19:00:00,Noroeste,Albrook/2025_7.csv
